Any,Nom_Districte,Nom_Barri,Edat_quinquennal,Emmigrants,Immigrants
2017,Sant Andreu,el Bon Pastor,90-94 anys,5,1
2017,Sant Andreu,Sant Andreu,90-94 anys,14,8
2017,Sant Andreu,la Sagrera,90-94 anys,15,2
2017,Sant Andreu,el Congrés i els Indians,90-94 anys,4,0
2017,Sant Andreu,Navas,90-94 anys,4,3
2017,Sant Martí,el Camp de l'Arpa del Clot,90-94 anys,13,4
2017,Sant Martí,el Clot,90-94 anys,7,2
2017,Sant Martí,el Parc i la Llacuna del Poblenou,90-94 anys,2,0
2017,Sant Martí,la Vila Olímpica del Poblenou,90-94 anys,2,1
2017,Sant Martí,el Poblenou,90-94 anys,8,4
2017,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,90-94 anys,3,3
2017,Sant Martí,el Besòs i el Maresme,90-94 anys,6,2
2017,Sant Martí,Provençals del Poblenou,90-94 anys,8,4
2017,Sant Martí,Sant Martí de Provençals,90-94 anys,10,1
2017,Sant Martí,la Verneda i la Pau,90-94 anys,5,1
2017,Ciutat Vella,el Raval,95-99 anys,2,0
2017,Ciutat Vella,el Barri Gòtic,95-99 anys,1,0
2017,Ciutat Vella,la Barceloneta,95-99 anys,2,1
2017,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",95-99 anys,3,0
2017,Eixample,el Fort Pienc,95-99 anys,2,2
2017,Eixample,la Sagrada Família,95-99 anys,7,2
2017,Eixample,la Dreta de l'Eixample,95-99 anys,3,1
2017,Eixample,l'Antiga Esquerra de l'Eixample,95-99 anys,4,1
2017,Eixample,la Nova Esquerra de l'Eixample,95-99 anys,5,4
2017,Eixample,Sant Antoni,95-99 anys,4,0
2017,Sants-Montjuïc,el Poble-sec,95-99 anys,5,0
2017,Sants-Montjuïc,la Marina del Prat Vermell,95-99 anys,0,0
2017,Sants-Montjuïc,la Marina de Port,95-99 anys,0,1
2017,Sants-Montjuïc,la Font de la Guatlla,95-99 anys,1,1
2017,Sants-Montjuïc,Hostafrancs,95-99 anys,3,0
2017,Sants-Montjuïc,la Bordeta,95-99 anys,1,1
2017,Sants-Montjuïc,Sants - Badal,95-99 anys,4,1
2017,Sants-Montjuïc,Sants,95-99 anys,1,1
2017,Les Corts,les Corts,95-99 anys,6,3
2017,Les Corts,la Maternitat i Sant Ramon,95-99 anys,2,3
2017,Les Corts,Pedralbes,95-99 anys,0,0
2017,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",95-99 anys,1,0
2017,Sarrià-Sant Gervasi,Sarrià,95-99 anys,1,2
2017,Sarrià-Sant Gervasi,les Tres Torres,95-99 anys,1,1
2017,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,95-99 anys,1,1
2017,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,95-99 anys,7,1
2017,Sarrià-Sant Gervasi,el Putxet i el Farró,95-99 anys,4,1
2017,Gràcia,Vallcarca i els Penitents,95-99 anys,0,1
2017,Gràcia,el Coll,95-99 anys,1,0
2017,Gràcia,la Salut,95-99 anys,1,0
2017,Gràcia,la Vila de Gràcia,95-99 anys,4,1
2017,Gràcia,el Camp d'en Grassot i Gràcia Nova,95-99 anys,6,3
2017,Horta-Guinardó,el Baix Guinardó,95-99 anys,0,4
2017,Horta-Guinardó,Can Baró,95-99 anys,0,0
2017,Horta-Guinardó,el Guinardó,95-99 anys,4,3
2017,Horta-Guinardó,la Font d'en Fargues,95-99 anys,1,1
2017,Horta-Guinardó,el Carmel,95-99 anys,4,1
2017,Horta-Guinardó,la Teixonera,95-99 anys,0,1
2017,Horta-Guinardó,Sant Genís dels Agudells,95-99 anys,1,0
2017,Horta-Guinardó,Montbau,95-99 anys,0,0
2017,Horta-Guinardó,la Vall d'Hebron,95-99 anys,0,0
2017,Horta-Guinardó,la Clota,95-99 anys,0,0
2017,Horta-Guinardó,Horta,95-99 anys,4,0
2017,Nou Barris,Vilapicina i la Torre Llobeta,95-99 anys,2,0
2017,Nou Barris,Porta,95-99 anys,1,2
2017,Nou Barris,el Turó de la Peira,95-99 anys,0,0
2017,Nou Barris,Can Peguera,95-99 anys,0,0
2017,Nou Barris,la Guineueta,95-99 anys,2,1
2017,Nou Barris,Canyelles,95-99 anys,0,0
2017,Nou Barris,les Roquetes,95-99 anys,1,0
2017,Nou Barris,Verdun,95-99 anys,2,0
2017,Nou Barris,la Prosperitat,95-99 anys,1,1
2017,Nou Barris,la Trinitat Nova,95-99 anys,0,0
2017,Nou Barris,Torre Baró,95-99 anys,0,0
2017,Nou Barris,Ciutat Meridiana,95-99 anys,0,0
2017,Nou Barris,Vallbona,95-99 anys,0,0
2017,Sant Andreu,la Trinitat Vella,95-99 anys,1,0
2017,Sant Andreu,Baró de Viver,95-99 anys,0,0
2017,Sant Andreu,el Bon Pastor,95-99 anys,0,0
2017,Sant Andreu,Sant Andreu,95-99 anys,5,1
2017,Sant Andreu,la Sagrera,95-99 anys,1,1
2017,Sant Andreu,el Congrés i els Indians,95-99 anys,0,1
2017,Sant Andreu,Navas,95-99 anys,3,2
2017,Sant Martí,el Camp de l'Arpa del Clot,95-99 anys,4,0
2017,Sant Martí,el Clot,95-99 anys,1,0
2017,Sant Martí,el Parc i la Llacuna del Poblenou,95-99 anys,0,0
2017,Sant Martí,la Vila Olímpica del Poblenou,95-99 anys,0,0
2017,Sant Martí,el Poblenou,95-99 anys,2,2
2017,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,95-99 anys,0,0
2017,Sant Martí,el Besòs i el Maresme,95-99 anys,2,1
2017,Sant Martí,Provençals del Poblenou,95-99 anys,2,0
2017,Sant Martí,Sant Martí de Provençals,95-99 anys,2,0
2017,Sant Martí,la Verneda i la Pau,95-99 anys,2,0
2017,Ciutat Vella,el Raval,100 anys i més,0,0
2017,Ciutat Vella,el Barri Gòtic,100 anys i més,0,0
2017,Ciutat Vella,la Barceloneta,100 anys i més,0,0
2017,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",100 anys i més,0,0
2017,Eixample,el Fort Pienc,100 anys i més,0,0
2017,Eixample,la Sagrada Família,100 anys i més,1,0
2017,Eixample,la Dreta de l'Eixample,100 anys i més,0,0
2017,Eixample,l'Antiga Esquerra de l'Eixample,100 anys i més,1,0
2017,Eixample,la Nova Esquerra de l'Eixample,100 anys i més,0,1
2017,Eixample,Sant Antoni,100 anys i més,0,0
2017,Sants-Montjuïc,el Poble-sec,100 anys i més,0,0
2017,Sants-Montjuïc,la Marina del Prat Vermell,100 anys i més,0,0
2017,Sants-Montjuïc,la Marina de Port,100 anys i més,0,0
2017,Sants-Montjuïc,la Font de la Guatlla,100 anys i més,0,2
2017,Sants-Montjuïc,Hostafrancs,100 anys i més,0,0
2017,Sants-Montjuïc,la Bordeta,100 anys i més,0,0
2017,Sants-Montjuïc,Sants - Badal,100 anys i més,0,0
2017,Sants-Montjuïc,Sants,100 anys i més,0,0
2017,Les Corts,les Corts,100 anys i més,1,0
2017,Les Corts,la Maternitat i Sant Ramon,100 anys i més,0,0
2017,Les Corts,Pedralbes,100 anys i més,0,0
2017,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",100 anys i més,0,0
2017,Sarrià-Sant Gervasi,Sarrià,100 anys i més,0,0
2017,Sarrià-Sant Gervasi,les Tres Torres,100 anys i més,0,0
2017,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,100 anys i més,0,0
2017,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,100 anys i més,0,0
2017,Sarrià-Sant Gervasi,el Putxet i el Farró,100 anys i més,1,0
2017,Gràcia,Vallcarca i els Penitents,100 anys i més,1,0
2017,Gràcia,el Coll,100 anys i més,0,0
2017,Gràcia,la Salut,100 anys i més,0,0
2017,Gràcia,la Vila de Gràcia,100 anys i més,0,0
2017,Gràcia,el Camp d'en Grassot i Gràcia Nova,100 anys i més,1,1
2017,Horta-Guinardó,el Baix Guinardó,100 anys i més,0,0
2017,Horta-Guinardó,Can Baró,100 anys i més,0,0
2017,Horta-Guinardó,el Guinardó,100 anys i més,0,0
2017,Horta-Guinardó,la Font d'en Fargues,100 anys i més,0,0
2017,Horta-Guinardó,el Carmel,100 anys i més,0,0
2017,Horta-Guinardó,la Teixonera,100 anys i més,0,0
2017,Horta-Guinardó,Sant Genís dels Agudells,100 anys i més,0,0
2017,Horta-Guinardó,Montbau,100 anys i més,0,0
2017,Horta-Guinardó,la Vall d'Hebron,100 anys i més,0,0
2017,Horta-Guinardó,la Clota,100 anys i més,0,0
2017,Horta-Guinardó,Horta,100 anys i més,0,0
2017,Nou Barris,Vilapicina i la Torre Llobeta,100 anys i més,1,0
2017,Nou Barris,Porta,100 anys i més,0,0
2017,Nou Barris,el Turó de la Peira,100 anys i més,0,0
2017,Nou Barris,Can Peguera,100 anys i més,0,0
2017,Nou Barris,la Guineueta,100 anys i més,0,0
2017,Nou Barris,Canyelles,100 anys i més,0,0
2017,Nou Barris,les Roquetes,100 anys i més,1,0
2017,Nou Barris,Verdun,100 anys i més,0,0
2017,Nou Barris,la Prosperitat,100 anys i més,0,0
2017,Nou Barris,la Trinitat Nova,100 anys i més,0,0
2017,Nou Barris,Torre Baró,100 anys i més,0,0
2017,Nou Barris,Ciutat Meridiana,100 anys i més,0,0
2017,Nou Barris,Vallbona,100 anys i més,0,0
2017,Sant Andreu,la Trinitat Vella,100 anys i més,0,0
2017,Sant Andreu,Baró de Viver,100 anys i més,0,0
2017,Sant Andreu,el Bon Pastor,100 anys i més,0,0
2017,Sant Andreu,Sant Andreu,100 anys i més,0,0
2017,Sant Andreu,la Sagrera,100 anys i més,0,0
2017,Sant Andreu,el Congrés i els Indians,100 anys i més,0,0
2017,Sant Andreu,Navas,100 anys i més,0,0
2017,Sant Martí,el Camp de l'Arpa del Clot,100 anys i més,0,0
2017,Sant Martí,el Clot,100 anys i més,1,0
2017,Sant Martí,el Parc i la Llacuna del Poblenou,100 anys i més,0,0
2017,Sant Martí,la Vila Olímpica del Poblenou,100 anys i més,0,0
2017,Sant Martí,el Poblenou,100 anys i més,0,0
2017,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,100 anys i més,0,0
2017,Sant Martí,el Besòs i el Maresme,100 anys i més,0,0
2017,Sant Martí,Provençals del Poblenou,100 anys i més,0,0
2017,Sant Martí,Sant Martí de Provençals,100 anys i més,0,0
2017,Sant Martí,la Verneda i la Pau,100 anys i més,0,0
2018,Ciutat Vella,el Raval,0-4 anys,113,137
2018,Ciutat Vella,el Barri Gòtic,0-4 anys,48,72
2018,Ciutat Vella,la Barceloneta,0-4 anys,26,30
2018,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",0-4 anys,68,67
2018,Eixample,el Fort Pienc,0-4 anys,97,77
2018,Eixample,la Sagrada Família,0-4 anys,112,120
2018,Eixample,la Dreta de l'Eixample,0-4 anys,89,104
2018,Eixample,l'Antiga Esquerra de l'Eixample,0-4 anys,102,96
2018,Eixample,la Nova Esquerra de l'Eixample,0-4 anys,97,109
2018,Eixample,Sant Antoni,0-4 anys,65,74
2018,Sants-Montjuïc,el Poble-sec,0-4 anys,76,97
2018,Sants-Montjuïc,la Marina del Prat Vermell,0-4 anys,2,3
2018,Sants-Montjuïc,la Marina de Port,0-4 anys,60,78
2018,Sants-Montjuïc,la Font de la Guatlla,0-4 anys,20,19
2018,Sants-Montjuïc,Hostafrancs,0-4 anys,50,41
2018,Sants-Montjuïc,la Bordeta,0-4 anys,50,45
2018,Sants-Montjuïc,Sants - Badal,0-4 anys,71,73
2018,Sants-Montjuïc,Sants,0-4 anys,122,117
2018,Les Corts,les Corts,0-4 anys,103,139
2018,Les Corts,la Maternitat i Sant Ramon,0-4 anys,88,71
2018,Les Corts,Pedralbes,0-4 anys,17,28
2018,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",0-4 anys,14,4
2018,Sarrià-Sant Gervasi,Sarrià,0-4 anys,55,78
2018,Sarrià-Sant Gervasi,les Tres Torres,0-4 anys,33,45
2018,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,0-4 anys,58,67
2018,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,0-4 anys,97,137
2018,Sarrià-Sant Gervasi,el Putxet i el Farró,0-4 anys,63,62
2018,Gràcia,Vallcarca i els Penitents,0-4 anys,28,25
2018,Gràcia,el Coll,0-4 anys,15,10
2018,Gràcia,la Salut,0-4 anys,26,23
2018,Gràcia,la Vila de Gràcia,0-4 anys,108,91
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,0-4 anys,74,68
2018,Horta-Guinardó,el Baix Guinardó,0-4 anys,47,43
2018,Horta-Guinardó,Can Baró,0-4 anys,12,19
2018,Horta-Guinardó,el Guinardó,0-4 anys,69,66
2018,Horta-Guinardó,la Font d'en Fargues,0-4 anys,12,15
2018,Horta-Guinardó,el Carmel,0-4 anys,54,56
2018,Horta-Guinardó,la Teixonera,0-4 anys,23,21
2018,Horta-Guinardó,Sant Genís dels Agudells,0-4 anys,8,21
2018,Horta-Guinardó,Montbau,0-4 anys,10,9
2018,Horta-Guinardó,la Vall d'Hebron,0-4 anys,5,13
2018,Horta-Guinardó,la Clota,0-4 anys,0,3
2018,Horta-Guinardó,Horta,0-4 anys,57,87
2018,Nou Barris,Vilapicina i la Torre Llobeta,0-4 anys,37,54
2018,Nou Barris,Porta,0-4 anys,47,72
2018,Nou Barris,el Turó de la Peira,0-4 anys,49,34
2018,Nou Barris,Can Peguera,0-4 anys,2,6
2018,Nou Barris,la Guineueta,0-4 anys,17,25
2018,Nou Barris,Canyelles,0-4 anys,7,11
2018,Nou Barris,les Roquetes,0-4 anys,34,43
2018,Nou Barris,Verdun,0-4 anys,28,37
2018,Nou Barris,la Prosperitat,0-4 anys,53,56
2018,Nou Barris,la Trinitat Nova,0-4 anys,14,33
2018,Nou Barris,Torre Baró,0-4 anys,10,7
2018,Nou Barris,Ciutat Meridiana,0-4 anys,30,45
2018,Nou Barris,Vallbona,0-4 anys,2,2
2018,Sant Andreu,la Trinitat Vella,0-4 anys,25,39
2018,Sant Andreu,Baró de Viver,0-4 anys,7,8
2018,Sant Andreu,el Bon Pastor,0-4 anys,48,46
2018,Sant Andreu,Sant Andreu,0-4 anys,99,83
2018,Sant Andreu,la Sagrera,0-4 anys,49,63
2018,Sant Andreu,el Congrés i els Indians,0-4 anys,29,27
2018,Sant Andreu,Navas,0-4 anys,39,38
2018,Sant Martí,el Camp de l'Arpa del Clot,0-4 anys,78,81
2018,Sant Martí,el Clot,0-4 anys,42,47
2018,Sant Martí,el Parc i la Llacuna del Poblenou,0-4 anys,28,26
2018,Sant Martí,la Vila Olímpica del Poblenou,0-4 anys,27,39
2018,Sant Martí,el Poblenou,0-4 anys,87,62
2018,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,0-4 anys,51,48
2018,Sant Martí,el Besòs i el Maresme,0-4 anys,81,129
2018,Sant Martí,Provençals del Poblenou,0-4 anys,42,54
2018,Sant Martí,Sant Martí de Provençals,0-4 anys,54,44
2018,Sant Martí,la Verneda i la Pau,0-4 anys,49,60
2018,Ciutat Vella,el Raval,5-9 anys,83,133
2018,Ciutat Vella,el Barri Gòtic,5-9 anys,38,59
2018,Ciutat Vella,la Barceloneta,5-9 anys,26,14
2018,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",5-9 anys,39,46
2018,Eixample,el Fort Pienc,5-9 anys,50,53
2018,Eixample,la Sagrada Família,5-9 anys,60,80
2018,Eixample,la Dreta de l'Eixample,5-9 anys,44,67
2018,Eixample,l'Antiga Esquerra de l'Eixample,5-9 anys,40,52
2018,Eixample,la Nova Esquerra de l'Eixample,5-9 anys,58,61
2018,Eixample,Sant Antoni,5-9 anys,39,44
2018,Sants-Montjuïc,el Poble-sec,5-9 anys,75,69
2018,Sants-Montjuïc,la Marina del Prat Vermell,5-9 anys,4,3
2018,Sants-Montjuïc,la Marina de Port,5-9 anys,41,82
2018,Sants-Montjuïc,la Font de la Guatlla,5-9 anys,16,6
2018,Sants-Montjuïc,Hostafrancs,5-9 anys,21,35
2018,Sants-Montjuïc,la Bordeta,5-9 anys,25,35
2018,Sants-Montjuïc,Sants - Badal,5-9 anys,40,55
2018,Sants-Montjuïc,Sants,5-9 anys,78,84
2018,Les Corts,les Corts,5-9 anys,52,80
2018,Les Corts,la Maternitat i Sant Ramon,5-9 anys,45,54
2018,Les Corts,Pedralbes,5-9 anys,23,45
2018,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",5-9 anys,14,7
2018,Sarrià-Sant Gervasi,Sarrià,5-9 anys,62,77
2018,Sarrià-Sant Gervasi,les Tres Torres,5-9 anys,50,38
2018,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,5-9 anys,40,55
2018,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,5-9 anys,57,102
2018,Sarrià-Sant Gervasi,el Putxet i el Farró,5-9 anys,35,47
2018,Gràcia,Vallcarca i els Penitents,5-9 anys,20,15
2018,Gràcia,el Coll,5-9 anys,5,8
2018,Gràcia,la Salut,5-9 anys,13,33
2018,Gràcia,la Vila de Gràcia,5-9 anys,46,55
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,5-9 anys,34,50
2018,Horta-Guinardó,el Baix Guinardó,5-9 anys,26,35
2018,Horta-Guinardó,Can Baró,5-9 anys,14,16
2018,Horta-Guinardó,el Guinardó,5-9 anys,49,38
2018,Horta-Guinardó,la Font d'en Fargues,5-9 anys,10,18
2018,Horta-Guinardó,el Carmel,5-9 anys,40,60
2018,Horta-Guinardó,la Teixonera,5-9 anys,16,23
2018,Horta-Guinardó,Sant Genís dels Agudells,5-9 anys,9,15
2018,Horta-Guinardó,Montbau,5-9 anys,5,14
2018,Horta-Guinardó,la Vall d'Hebron,5-9 anys,11,7
2018,Horta-Guinardó,la Clota,5-9 anys,0,0
2018,Horta-Guinardó,Horta,5-9 anys,45,54
2018,Nou Barris,Vilapicina i la Torre Llobeta,5-9 anys,34,45
2018,Nou Barris,Porta,5-9 anys,35,65
2018,Nou Barris,el Turó de la Peira,5-9 anys,22,28
2018,Nou Barris,Can Peguera,5-9 anys,1,6
2018,Nou Barris,la Guineueta,5-9 anys,22,12
2018,Nou Barris,Canyelles,5-9 anys,6,10
2018,Nou Barris,les Roquetes,5-9 anys,19,39
2018,Nou Barris,Verdun,5-9 anys,24,33
2018,Nou Barris,la Prosperitat,5-9 anys,28,47
2018,Nou Barris,la Trinitat Nova,5-9 anys,10,26
2018,Nou Barris,Torre Baró,5-9 anys,4,10
2018,Nou Barris,Ciutat Meridiana,5-9 anys,28,38
2018,Nou Barris,Vallbona,5-9 anys,5,8
2018,Sant Andreu,la Trinitat Vella,5-9 anys,26,37
2018,Sant Andreu,Baró de Viver,5-9 anys,4,5
2018,Sant Andreu,el Bon Pastor,5-9 anys,33,38
2018,Sant Andreu,Sant Andreu,5-9 anys,51,48
2018,Sant Andreu,la Sagrera,5-9 anys,32,41
2018,Sant Andreu,el Congrés i els Indians,5-9 anys,17,26
2018,Sant Andreu,Navas,5-9 anys,33,39
2018,Sant Martí,el Camp de l'Arpa del Clot,5-9 anys,37,67
2018,Sant Martí,el Clot,5-9 anys,25,37
2018,Sant Martí,el Parc i la Llacuna del Poblenou,5-9 anys,27,23
2018,Sant Martí,la Vila Olímpica del Poblenou,5-9 anys,17,21
2018,Sant Martí,el Poblenou,5-9 anys,68,39
2018,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,5-9 anys,26,18
2018,Sant Martí,el Besòs i el Maresme,5-9 anys,55,106
2018,Sant Martí,Provençals del Poblenou,5-9 anys,36,38
2018,Sant Martí,Sant Martí de Provençals,5-9 anys,26,32
2018,Sant Martí,la Verneda i la Pau,5-9 anys,39,40
2018,Ciutat Vella,el Raval,10-14 anys,75,97
2018,Ciutat Vella,el Barri Gòtic,10-14 anys,37,53
2018,Ciutat Vella,la Barceloneta,10-14 anys,15,19
2018,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",10-14 anys,23,48
2018,Eixample,el Fort Pienc,10-14 anys,35,57
2018,Eixample,la Sagrada Família,10-14 anys,44,83
2018,Eixample,la Dreta de l'Eixample,10-14 anys,39,59
2018,Eixample,l'Antiga Esquerra de l'Eixample,10-14 anys,44,56
2018,Eixample,la Nova Esquerra de l'Eixample,10-14 anys,42,73
2018,Eixample,Sant Antoni,10-14 anys,25,43
2018,Sants-Montjuïc,el Poble-sec,10-14 anys,59,80
2018,Sants-Montjuïc,la Marina del Prat Vermell,10-14 anys,1,0
2018,Sants-Montjuïc,la Marina de Port,10-14 anys,49,72
2018,Sants-Montjuïc,la Font de la Guatlla,10-14 anys,7,20
2018,Sants-Montjuïc,Hostafrancs,10-14 anys,18,23
2018,Sants-Montjuïc,la Bordeta,10-14 anys,21,29
2018,Sants-Montjuïc,Sants - Badal,10-14 anys,27,42
2018,Sants-Montjuïc,Sants,10-14 anys,57,90
2018,Les Corts,les Corts,10-14 anys,49,61
2018,Les Corts,la Maternitat i Sant Ramon,10-14 anys,34,41
2018,Les Corts,Pedralbes,10-14 anys,30,37
2018,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",10-14 anys,7,3
2018,Sarrià-Sant Gervasi,Sarrià,10-14 anys,39,68
2018,Sarrià-Sant Gervasi,les Tres Torres,10-14 anys,30,53
2018,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,10-14 anys,31,92
2018,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,10-14 anys,42,105
2018,Sarrià-Sant Gervasi,el Putxet i el Farró,10-14 anys,35,46
2018,Gràcia,Vallcarca i els Penitents,10-14 anys,22,24
2018,Gràcia,el Coll,10-14 anys,7,6
2018,Gràcia,la Salut,10-14 anys,15,23
2018,Gràcia,la Vila de Gràcia,10-14 anys,30,42
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,10-14 anys,22,46
2018,Horta-Guinardó,el Baix Guinardó,10-14 anys,21,26
2018,Horta-Guinardó,Can Baró,10-14 anys,8,13
2018,Horta-Guinardó,el Guinardó,10-14 anys,32,46
2018,Horta-Guinardó,la Font d'en Fargues,10-14 anys,7,10
2018,Horta-Guinardó,el Carmel,10-14 anys,51,54
2018,Horta-Guinardó,la Teixonera,10-14 anys,18,21
2018,Horta-Guinardó,Sant Genís dels Agudells,10-14 anys,13,38
2018,Horta-Guinardó,Montbau,10-14 anys,4,10
2018,Horta-Guinardó,la Vall d'Hebron,10-14 anys,6,4
2018,Horta-Guinardó,la Clota,10-14 anys,0,0
2018,Horta-Guinardó,Horta,10-14 anys,36,57
2018,Nou Barris,Vilapicina i la Torre Llobeta,10-14 anys,23,50
2018,Nou Barris,Porta,10-14 anys,32,51
2018,Nou Barris,el Turó de la Peira,10-14 anys,17,33
2018,Nou Barris,Can Peguera,10-14 anys,2,5
2018,Nou Barris,la Guineueta,10-14 anys,16,19
2018,Nou Barris,Canyelles,10-14 anys,5,5
2018,Nou Barris,les Roquetes,10-14 anys,17,47
2018,Nou Barris,Verdun,10-14 anys,20,29
2018,Nou Barris,la Prosperitat,10-14 anys,20,42
2018,Nou Barris,la Trinitat Nova,10-14 anys,14,15
2018,Nou Barris,Torre Baró,10-14 anys,5,5
2018,Nou Barris,Ciutat Meridiana,10-14 anys,18,27
2018,Nou Barris,Vallbona,10-14 anys,1,3
2018,Sant Andreu,la Trinitat Vella,10-14 anys,18,18
2018,Sant Andreu,Baró de Viver,10-14 anys,2,2
2018,Sant Andreu,el Bon Pastor,10-14 anys,17,21
2018,Sant Andreu,Sant Andreu,10-14 anys,39,45
2018,Sant Andreu,la Sagrera,10-14 anys,32,49
2018,Sant Andreu,el Congrés i els Indians,10-14 anys,11,16
2018,Sant Andreu,Navas,10-14 anys,20,26
2018,Sant Martí,el Camp de l'Arpa del Clot,10-14 anys,32,61
2018,Sant Martí,el Clot,10-14 anys,19,35
2018,Sant Martí,el Parc i la Llacuna del Poblenou,10-14 anys,12,13
2018,Sant Martí,la Vila Olímpica del Poblenou,10-14 anys,9,10
2018,Sant Martí,el Poblenou,10-14 anys,34,38
2018,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10-14 anys,21,13
2018,Sant Martí,el Besòs i el Maresme,10-14 anys,45,85
2018,Sant Martí,Provençals del Poblenou,10-14 anys,26,19
2018,Sant Martí,Sant Martí de Provençals,10-14 anys,19,28
2018,Sant Martí,la Verneda i la Pau,10-14 anys,27,40
2018,Ciutat Vella,el Raval,15-19 anys,89,312
2018,Ciutat Vella,el Barri Gòtic,15-19 anys,31,125
2018,Ciutat Vella,la Barceloneta,15-19 anys,11,57
2018,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",15-19 anys,65,228
2018,Eixample,el Fort Pienc,15-19 anys,31,90
2018,Eixample,la Sagrada Família,15-19 anys,55,150
2018,Eixample,la Dreta de l'Eixample,15-19 anys,37,110
2018,Eixample,l'Antiga Esquerra de l'Eixample,15-19 anys,33,94
2018,Eixample,la Nova Esquerra de l'Eixample,15-19 anys,50,134
2018,Eixample,Sant Antoni,15-19 anys,33,104
2018,Sants-Montjuïc,el Poble-sec,15-19 anys,80,200
2018,Sants-Montjuïc,la Marina del Prat Vermell,15-19 anys,1,4
2018,Sants-Montjuïc,la Marina de Port,15-19 anys,56,108
2018,Sants-Montjuïc,la Font de la Guatlla,15-19 anys,6,24
2018,Sants-Montjuïc,Hostafrancs,15-19 anys,17,49
2018,Sants-Montjuïc,la Bordeta,15-19 anys,17,34
2018,Sants-Montjuïc,Sants - Badal,15-19 anys,37,74
2018,Sants-Montjuïc,Sants,15-19 anys,68,135
2018,Les Corts,les Corts,15-19 anys,45,113
2018,Les Corts,la Maternitat i Sant Ramon,15-19 anys,27,58
2018,Les Corts,Pedralbes,15-19 anys,24,51
2018,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",15-19 anys,7,12
2018,Sarrià-Sant Gervasi,Sarrià,15-19 anys,37,83
2018,Sarrià-Sant Gervasi,les Tres Torres,15-19 anys,23,46
2018,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,15-19 anys,35,111
2018,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,15-19 anys,42,114
2018,Sarrià-Sant Gervasi,el Putxet i el Farró,15-19 anys,36,68
2018,Gràcia,Vallcarca i els Penitents,15-19 anys,15,28
2018,Gràcia,el Coll,15-19 anys,3,20
2018,Gràcia,la Salut,15-19 anys,29,55
2018,Gràcia,la Vila de Gràcia,15-19 anys,24,115
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,15-19 anys,10,49
2018,Horta-Guinardó,el Baix Guinardó,15-19 anys,17,57
2018,Horta-Guinardó,Can Baró,15-19 anys,13,27
2018,Horta-Guinardó,el Guinardó,15-19 anys,34,82
2018,Horta-Guinardó,la Font d'en Fargues,15-19 anys,6,8
2018,Horta-Guinardó,el Carmel,15-19 anys,34,90
